year,Movie_Name,Budget,Contributors,Revenue
1991,Terminator 2: Judgment Day,94102,"['James Cameron', 'William Wisher', 'Arnold Schwarzenegger', 'Linda Hamilton', 'Robert Patrick', 'Edward Furlong']",519.8
1991,Problem Child 2,1115,"['Brian Levant', 'Scott Alexander\nLarry Karaszewski', 'John Ritter', 'Michael Oliver', 'Jack Warden', 'Laraine Newman', 'Amy Yasbeck', 'Ivyann Schwan']",32704700
1991,Lionheart,6000000(estimated),"['Sheldon Lettich', 'Jean-Claude Van Damme', 'Jean-Claude Van Damme', 'Harrison Page', 'Deborah Rennard', 'Brian Thompson', 'Lisa Pelikan', 'Ashley Johnson', 'Ash Adams', 'Michel Qissi']",24078196
1992,The Last of the Mohicans,40,"['Michael Mann', 'Daniel Day-Lewis', 'Madeleine Stowe', 'Jodhi May']",75505856 (United States)
1992,Newsies,15,"['Kenny Ortega', 'Christian Bale', 'Bill Pullman', 'David Moscow', 'Robert Duvall']",2819485
1992,Captain Ron,24,"['Thom Eberhardt', 'John Dwyer', 'Kurt Russell', 'Martin Short', 'Mary Kay Place', 'Benjamin Salisbury', 'Meadow Sisto']",22518097
1992,Under Siege,35000000,"['Andrew Davis', '[1]', 'J. F. Lawton', 'Steven Seagal', 'Tommy Lee Jones', 'Gary Busey', 'Erika Eleniak']",156563139
1992,Final Analysis,33,"['Phil Joanou', 'Richard Gere', 'Kim Basinger', 'Uma Thurman', 'Eric Roberts', 'Keith David']",28590665
1992,Memoirs of an Invisible Man,40,"['John Carpenter', 'Chevy Chase', 'Daryl Hannah', 'Sam Neill', 'Paul Perri', 'Pat Skipper']",14358033
1992,Hero,42,"['Stephen Frears', 'Dustin Hoffman', 'Geena Davis', 'Andy Garca']",66.5
1992,A Midnight Clear,5,"['Keith Gordon', 'William Wharton', 'Peter Berg', 'Kevin Dillon', 'Arye Gross', 'Ethan Hawke', 'Gary Sinise', 'Frank Whaley', 'John C. McGinley', 'Larry Joshua', 'David Jensen', 'Curt Lowens']",1526697
1992,Unforgiven,14.4,"['Clint Eastwood', 'David Webb Peoples', 'Gene Hackman', 'Morgan Freeman', 'Richard Harris']",159157447
1992,Far and Away,60,"['Ron Howard', 'Tom Cruise', 'Nicole Kidman']",137783840
1992,Cool World,30,"['Ralph Bakshi', 'Michael Grais', 'Mark Victor', 'Larry Gross', 'Kim Basinger', 'Gabriel Byrne', 'Brad Pitt']",14110589
1992,Death Becomes Her,55,"['Robert Zemeckis', 'Martin Donovan', 'David Koepp', 'Meryl Streep', 'Bruce Willis', 'Goldie Hawn']",149022650
1992,City of Joy,27,"['Roland Joff', 'Mark Medoff', 'Patrick Swayze', 'Pauline Collins', 'Om Puri', 'Shabana Azmi', 'Art Malik']",14683921
1992,Rapid Fire,10,"['Dwight H. Little', 'Brandon Lee', 'Powers Boothe', 'Nick Mancuso', 'Raymond J. Barry', 'Kate Hodge', 'Tzi Ma', 'Tony Longo', 'Michael Paul Chan']",14356479 (US)
1992,1492: Conquest of Paradise,47,"['Ridley Scott', '[1]', 'Grard Depardieu', 'Sigourney Weaver', 'Armand Assante', 'Fernando Rey']",7191399
1992,Alien 3,50,"['David Fincher', 'Sigourney Weaver', 'Charles Dance', 'Charles S. Dutton', 'Lance Henriksen']",159.8
1992,Consenting Adults,18,"['Alan J. Pakula', 'Matthew Chapman', 'Kevin Kline', 'Mary Elizabeth Mastrantonio', 'Kevin Spacey', 'Rebecca Miller', 'E. G. Marshall', 'Forest Whitaker']",21591800
1992,Jennifer 8,20,"['Bruce Robinson', '[1]', 'Andy Garca', 'Uma Thurman', 'John Malkovich', 'Lance Henriksen', 'Kathy Baker', 'Graham Beckel']",11390479
1992,Noises Off,12,"['Peter Bogdanovich', 'Michael Caine', 'Carol Burnett', 'Denholm Elliott', 'Julie Hagerty', 'Marilu Henner', 'Mark Linn-Baker', 'Christopher Reeve', 'John Ritter', 'Nicollette Sheridan']",2280148
1992,Beethoven,18,"['Brian Levant', 'Edmond Dants', 'Amy Holden Jones', 'Charles Grodin', 'Bonnie Hunt', 'Dean Jones', 'Nicholle Tom', 'Christopher Castile', 'Sarah Rose Karr']",147214049 (worldwide)
1992,FernGully: The Last Rainforest,22000000,"['Bill Kroyer', 'Jonathan Ward', 'Samantha Mathis', 'Tim Curry', 'Christian Slater', 'Robin Williams', 'Grace Zabriskie', 'Geoffrey Blake', 'Robert Pastorelli']",32710894
1992,Glengarry Glen Ross,12.5,"['James Foley', 'Al Pacino', 'Jack Lemmon', 'Alec Baldwin', 'Ed Harris', 'Alan Arkin', 'Kevin Spacey', 'Jonathan Pryce']",10725228 (US)
1992,The Mambo Kings,15.5,"['Arne Glimcher', 'Armand Assante', 'Antonio Banderas', 'Cathy Moriarty', 'Maruschka Detmers']",6742168 (domestic)
1992,Juice,5000000,"['Ernest R. Dickerson', 'Omar Epps', 'Tupac Shakur', 'Jermaine ""Huggy"" Hopkins', 'Khalil Kain', 'Samuel L. Jackson', 'Cindy Herron', 'Queen Latifah', 'Vincent Laresca', 'Shihab Rashid']",20146880
1992,Unlawful Entry,23,"['Jonathan Kaplan', 'George Putnam', 'Lewis Colick', 'Kurt Russell', 'Ray Liotta', 'Madeleine Stowe']",57138719 (USA)
1992,Christopher Columbus: The Discovery,45,"['John Glen', 'Marlon Brando', 'Tom Selleck', 'Georges Corraface', 'Rachel Ward', 'Robert Davi', 'Benicio del Toro']",8251071
1992,Freejack,30  (estimated),"['Geoff Murphy', 'Emilio Estevez', 'Mick Jagger', 'Rene Russo', 'Anthony Hopkins', 'Jonathan Banks', 'David Johansen']",17129000 (USA)
1992,Raising Cain,12,"['Brian De Palma', 'John Lithgow', 'Lolita Davidovich', 'Steven Bauer', 'Frances Sternhagen', 'Gregg Henry', 'Tom Bower', 'Mel Harris', 'Gabrielle Carteris']",37170057
1992,Aladdin,28,"['Ron Clements', 'John Musker', 'Ted Elliott', 'Terry Rossio', 'Scott Weinger', 'Jonathan Freeman', 'Robin Williams', 'Linda Larkin', 'Frank Welker', 'Gilbert Gottfried', 'Douglas Seale']",504
1992,The Public Eye,15000000,"['Howard Franklin', 'Joe Pesci', 'Barbara Hershey']",3067917
1992,Light Sleeper,5000000,"['Paul Schrader', 'Willem Dafoe', 'Susan Sarandon', 'Dana Delany']",1050861
1992,The Power of One,18,"['John G. Avildsen', 'Stephen Dorff', 'Armin Mueller-Stahl', 'John Gielgud', 'Morgan Freeman']",2827107
1992,Radio Flyer,35,"['Richard Donner', 'David M. Evans', 'Elijah Wood', 'Joseph Mazzello', 'Lorraine Bracco', 'John Heard']",4651977
1992,Bad Lieutenant,1,"['Abel Ferrara', 'Zo Lund', 'Paul Calderon', 'Harvey Keitel']",2019469
1992,The Player,8,"['Robert Altman', 'Tim Robbins', 'Greta Scacchi', 'Fred Ward', 'Whoopi Goldberg', 'Peter Gallagher', 'Brion James']",21706100
1992,Scent of a Woman,31,"['Martin Brest', 'Al Pacino', ""Chris O'Donnell""]",134095253
1992,Bram Stoker's Dracula,40,"['Francis Ford Coppola', 'Gary Oldman', 'Winona Ryder', 'Anthony Hopkins', 'Keanu Reeves', 'Richard E. Grant']",215862692
1992,Where the Day Takes You,3,"['Marc Rocco', 'Marc Rocco', 'Michael Hitchcock', 'Kurt Voss', 'Sean Astin', 'Lara Flynn Boyle', 'Peter Dobson', 'Balthazar Getty', 'Ricki Lake', 'James LeGros', 'Dermot Mulroney', 'Will Smith']",390152
1992,Hurricane Smith,5,"['Colin Budds', 'Carl Weathers', 'Jrgen Prochnow', 'Cassandra Delaney', 'Tony Bonner']",89467 (Australia)
1992,Basic Instinct,49,"['Paul Verhoeven', 'Joe Eszterhas', 'Michael Douglas', 'Sharon Stone', 'George Dzundza', 'Jeanne Tripplehorn']",352927224
1992,Howards End,8,"['James Ivory', 'Anthony Hopkins', 'Vanessa Redgrave', 'Helena Bonham Carter', 'Emma Thompson']",25966555
1992,Mr. Baseball,25,"['Fred Schepisi', 'Theo Pelletier', 'John Junkerman', 'Gary Ross', 'Kevin Wade', 'Monte Merrick', 'Tom Selleck', 'Ken Takakura', 'Dennis Haysbert']",20883046
1992,The Mighty Ducks,10000000,"['Stephen Herek', 'Steven Brill', 'Emilio Estevez', 'Joss Ackland', 'Lane Smith', 'Josef Sommer', 'Joshua Jackson', 'Elden Henson', 'Shaun Weiss']",50752337 (domestic)
1992,Universal Soldier,23,"['Roland Emmerich', 'Richard Rothstein', 'Dean Devlin', 'Jean-Claude Van Damme', 'Dolph Lundgren', 'Ally Walker', ""Ed O'Ross"", 'Jerry Orbach']",36299898
1992,Lethal Weapon 3,35,"['Richard Donner', 'Mel Gibson', 'Danny Glover', 'Joe Pesci', 'Rene Russo', 'Stuart Wilson']",321731527
1992,Candyman,8,"['Bernard Rose', 'Virginia Madsen', 'Tony Todd', 'Xander Berkeley', 'Vanessa A. Williams', 'Kasi Lemmons']",25.7  (US)
1992,Patriot Games,45000000,"['Phillip Noyce', 'Harrison Ford', 'Anne Archer', 'Patrick Bergin', 'Sean Bean', 'Thora Birch', 'James Earl Jones', 'Richard Harris']",178051587
1992,Reservoir Dogs,1.2,"['Quentin Tarantino', 'Harvey Keitel', 'Tim Roth', 'Chris Penn', 'Steve Buscemi', 'Lawrence Tierney', 'Michael Madsen']",22
1992,3 Ninjas,2.5,"['Jon Turteltaub', '[1]', 'Victor Wong', 'Michael Treanor', 'Max Elliott Slade', 'Chad Power']",29000301
1992,A League of Their Own,40,"['Penny Marshall', 'Geena Davis', 'Tom Hanks', ""Rosie O'Donnell"", 'Madonna', 'Lori Petty', 'Jon Lovitz', 'David Strathairn', 'Garry Marshall', 'Bill Pullman']",132440069
1992,Batman Returns,80,"['Tim Burton', 'Michael Keaton', 'Danny DeVito', 'Michelle Pfeiffer', 'Christopher Walken']",266822354
1992,Once Upon a Crime,14,"['Eugene Levy', 'Rodolfo Sonego', 'Luciano Vincenzoni', 'Charles Shyer', 'Nancy Meyers', 'Steve Kluger', 'John Candy', 'James Belushi', 'Cybill Shepherd', 'Sean Young', 'Richard Lewis', 'Ornella Muti', 'Giancarlo Giannini', 'George Hamilton']",8669847 (USA)
1992,Pet Sematary Two,8,"['Mary Lambert', 'Richard Outten', 'Edward Furlong', 'Anthony Edwards', 'Clancy Brown', 'Jared Rushton', 'Darlanne Fluegel', 'Jason McGuire', 'Lisa Waltz']",17092453
1992,A Few Good Men,3340,"['Rob Reiner', 'Aaron Sorkin', 'Tom Cruise', 'Jack Nicholson', 'Demi Moore', 'Kevin Bacon', 'Kevin Pollak', 'James Marshall', 'J. T. Walsh', 'Kiefer Sutherland']",243.2
1992,Passenger 57,15,"['Kevin Hooks', 'Wesley Snipes', 'Bruce Payne', 'Tom Sizemore', 'Bruce Greenwood']",44065653 (domestic)
1992,Boomerang,42,"['Reginald Hudlin', 'Robin Givens', 'Halle Berry', 'David Alan Grier', 'Grace Jones', 'Martin Lawrence', 'Geoffrey Holder', 'Eartha Kitt', 'Chris Rock', 'Tisha Campbell', 'Lela Rochon']",131052444
1992,Medicine Man,40,"['John McTiernan', 'Tom Schulman', 'Sean Connery', 'Lorraine Bracco', 'Jos Wilker']",45500797
1992,Malcolm X,33,"['Spike Lee', 'Denzel Washington', 'Angela Bassett', 'Albert Hall', 'Al Freeman, Jr.', 'Delroy Lindo']",48169910
1992,Stop! Or My Mom Will Shoot,45,"['Roger Spottiswoode', 'Blake Snyder', 'William Osborne', 'William Davies', 'Sylvester Stallone', 'Estelle Getty', 'JoBeth Williams', 'Roger Rees']",70611210
1992,Mom and Dad Save the World,14,"['Greg Beeman', 'Chris Matheson', 'Ed Solomon', 'Teri Garr', 'Jeffrey Jones', 'Jon Lovitz', 'Thalmus Rasulala', 'Wallace Shawn', 'Eric Idle']",2034470
1992,Split Second,7000000 (estimated),"['Tony Maylam', 'Ian Sharp', 'Gary Scott Thompson', 'Rutger Hauer', 'Kim Cattrall', 'Neil Duncan']",5430822
1992,The Lawnmower Man,10,"['Brett Leonard', 'Jeff Fahey', 'Pierce Brosnan', 'Jenny Wright', 'Geoffrey Lewis', 'Jeremy Slate', 'Dean Norris', ""Austin O'Brien""]",32100816 (USA)
1992,Trespass,17,"['Walter Hill', 'Bob Gale', 'Robert Zemeckis', 'Bill Paxton', 'Ice-T', 'William Sadler', 'Ice Cube']",13747138
1992,Toys,43,"['Barry Levinson', 'Valerie Curtin', 'Robin Williams', 'Michael Gambon', 'Joan Cusack', 'Robin Wright', 'LL Cool J', ""Donald O'Connor"", 'Jamie Foxx']",23278931 (US)
1992,Sister Act,31,"['Emile Ardolino', 'Joseph Howard', 'Whoopi Goldberg', 'Maggie Smith', 'Harvey Keitel']",231605150
1992,American Me,16,"['Edward James Olmos', 'William Forsythe', 'Pepe Serna']",13086430
1992,Home Alone 2: Lost in New York,20,"['Chris Columbus', 'Macaulay Culkin', 'Joe Pesci', 'Daniel Stern', 'John Heard', 'Tim Curry', 'Brenda Fricker', ""Catherine O'Hara""]",358994850
1992,Gladiator,20,"['Rowdy Herrington', 'Cuba Gooding, Jr.', 'James Marshall', 'Brian Dennehy']",9223441
1992,White Sands,25,"['Roger Donaldson', 'Willem Dafoe', 'Mary Elizabeth Mastrantonio', 'Mickey Rourke']",9011574
1992,Poison Ivy,3000000 (estimated),"['Drew Barrymore', 'Sara Gilbert', 'Tom Skerritt', 'Cheryl Ladd']",1829804
1992,My Cousin Vinny,11,"['Jonathan Lynn', 'Joe Pesci', 'Ralph Macchio', 'Marisa Tomei', 'Mitchell Whitfield', 'Fred Gwynne']",64.1
1992,Rock-a-Doodle,18000000,"['Don Bluth', 'Glen Campbell', 'Eddie Deezen', 'Sandy Duncan', 'Ellen Greene', 'Phil Harris', 'Christopher Plummer', 'Charles Nelson Reilly', 'Toby Scott Ganger']",11657385
1992,Twin Peaks: Fire Walk with Me,10000000,"['David Lynch', 'Sheryl Lee', 'Moira Kelly', 'David Bowie', 'Chris Isaak', 'Harry Dean Stanton', 'Ray Wise', 'Kyle MacLachlan']",4781186 (USA)
1992,Passion Fish,5,"['John Sayles', 'Mary McDonnell', 'Alfre Woodard', 'Vondie Curtis-Hall', 'David Strathairn', 'Leo Burmester']",4814619
1992,Peter's Friends,5,"['Kenneth Branagh', 'Rita Rudner', 'Martin Bergman', 'Stephen Fry', 'Kenneth Branagh', 'Emma Thompson', 'Hugh Laurie', 'Imelda Staunton', 'Tony Slattery']",4058564 (US)
1992,Year of the Comet,12,"['Peter Yates', 'William Goldman', 'Tim Daly', 'Penelope Ann Miller', 'Louis Jourdan', 'Ian Richardson']",2791515
1992,The Hand That Rocks the Cradle,11700000 (estimated),"['Curtis Hanson', 'Amanda Silver', 'Annabella Sciorra', 'Rebecca De Mornay', 'Ernie Hudson', 'Matt McCoy', 'Julianne Moore', 'John de Lancie', 'Madeline Zima']",88036683
1992,The Babe,12,"['Arthur Hiller', 'John Fusco', 'John Goodman', 'Kelly McGillis']",17530973 (USA)
1992,Encino Man,7,"['Les Mayfield', 'Sean Astin', 'Brendan Fraser', 'Pauly Shore']",40693477
1992,A Stranger Among Us,33000000,"['Sidney Lumet', 'Robert J. Avrech', 'Melanie Griffith', 'Eric Thal', 'Mia Sara', 'Tracy Pollan', 'John Pankow', 'James Gandolfini']",12282994
1992,Singles,9,"['Cameron Crowe', 'Bridget Fonda', 'Campbell Scott', 'Kyra Sedgwick', 'Matt Dillon']",18471850
1992,The Bodyguard,25,"['Mick Jackson', '[1]', 'Kevin Costner', 'Whitney Houston', 'Gary Kemp', 'Bill Cobbs', 'Ralph Waite', 'Tomas Arana', 'Mike Starr', 'DeVaughn Nixon', 'Gerry Bamman']",411006740
1992,Shining Through,30,"['David Seltzer', 'Michael Douglas', 'Melanie Griffith', 'Liam Neeson', 'Joely Richardson', 'John Gielgud']",43838238
1992,Mo' Money,15,"['Peter Macdonald', 'Damon Wayans', 'Stacey Dash', 'Joe Santos', 'John Diehl', 'Harry Lennix', 'Marlon Wayans']",40227006 
1992,Buffy the Vampire Slayer,7,"['Fran Rubel Kuzui', 'Joss Whedon', 'Kristy Swanson', 'Donald Sutherland', 'Paul Reubens', 'Rutger Hauer', 'Luke Perry', 'Hilary Swank']",16624456
1993,Hot Shots! Part Deux,25000000,"['Jim Abrahams', 'Charlie Sheen', 'Lloyd Bridges', 'Valeria Golino', 'Richard Crenna', 'Brenda Bakke', 'Miguel Ferrer', 'Ryan Stiles', 'Rowan Atkinson', 'Jerry Haleva']",133752825
1993,Life with Mikey,2,"['James Lapine', 'Michael J. Fox', 'Christina Vidal', 'Nathan Lane', 'Cyndi Lauper', 'David Krumholtz']",12440858
1993,The Wedding Banquet,1,"['Ang Lee', 'Winston Chao', 'May Chin', 'Kuei Ya-lei', 'Sihung Lung', 'Mitchell Lichtenstein']",6933459
1993,Hard Target,19500000,"['John Woo', 'Chuck Pfarrer', 'Jean-Claude Van Damme', 'Lance Henriksen', 'Yancy Butler', 'Arnold Vosloo', 'Wilford Brimley']",74189677
1993,The Three Musketeers,30,"['Stephen Herek', 'Charlie Sheen', 'Kiefer Sutherland', ""Chris O'Donnell"", 'Oliver Platt', 'Tim Curry', 'Rebecca De Mornay']",53898845
1993,Jason Goes to Hell: The Final Friday,3000000 (estimated),"['Adam Marcus', 'Kane Hodder', 'John D. LeMay', 'Kari Keegan', 'Allison Smith', 'Steven Culp', 'Steven Williams', 'Billy Green Bush']",15935068 (domestic)
1993,The Pelican Brief,45,"['Alan J. Pakula', 'Julia Roberts', 'Denzel Washington', 'Sam Shepard', 'Hume Cronyn', 'Stanley Tucci', 'John Heard', 'John Lithgow', 'Tony Goldwyn', 'James Sikking', 'William Atherton', 'Robert Culp']",195268056
1993,Rising Sun,35,"['Philip Kaufman', 'Michael Crichton', '[1]', 'Sean Connery', 'Wesley Snipes', 'Harvey Keitel', 'Cary-Hiroyuki Tagawa', 'Kevin Anderson', 'Mako', 'Tia Carrere']",107.2
1993,Sliver,40,"['Phillip Noyce', 'Sharon Stone', 'William Baldwin', 'Tom Berenger']",116300000
1993,RoboCop 3,22,"['Fred Dekker', 'Robert John Burke', 'Remy Ryan', 'Nancy Allen', 'Rip Torn', 'John Castle', 'Jill Hennessy', 'Mako', 'C. C. H. Pounder']",10696210
1993,The Remains of the Day,15,"['James Ivory', 'Ruth Prawer Jhabvala', 'Harold Pinter', 'Kazuo Ishiguro', 'Anthony Hopkins', 'Emma Thompson', 'James Fox', 'Christopher Reeve', 'Hugh Grant', 'Ben Chaplin']",63954968
1993,The Vanishing,23,"['George Sluizer', 'Jeff Bridges', 'Kiefer Sutherland', 'Nancy Travis', 'Sandra Bullock']",14543394
1993,The Nightmare Before Christmas,18,"['Henry Selick', 'Danny Elfman', 'Chris Sarandon', ""Catherine O'Hara"", 'William Hickey', 'Glenn Shadix', 'Ken Page']",81.7
1993,Josh and S.A.M.,18000000,"['Billy Weber', 'Jacob Tierney', 'Noah Fleiss', 'Martha Plimpton']",1640220
1993,The Good Son,17,"['Joseph Ruben', 'Ian McEwan', 'Macaulay Culkin', 'Elijah Wood']",60613008
1993,Wayne's World 2,40,"['Stephen Surjik', 'Mike Myers', 'Dana Carvey', 'Christopher Walken', 'Tia Carrere', 'Aerosmith']",48197805
1993,Son of the Pink Panther,28,"['Blake Edwards', 'Roberto Benigni', 'Herbert Lom', 'Claudia Cardinale']",2438031
1993,Guilty as Sin,29,"['Sidney Lumet', 'Larry Cohen', 'Rebecca De Mornay', 'Don Johnson']",22886222
1993,Nowhere to Run,15000000,"['Robert Harmon', 'Joe Eszterhas', 'Richard Marquand', 'Leslie Bohem', 'Jean-Claude Van Damme', 'Rosanna Arquette', 'Kieran Culkin', 'Ted Levine', 'Joss Ackland']",52189039
1993,Made in America,22,"['Richard Benjamin', 'Nadine Schiff', 'Holly Goldberg Sloan', 'Whoopi Goldberg', 'Ted Danson', 'Nia Long', 'Will Smith', 'Jennifer Tilly']",104942695
1993,Loaded Weapon 1,8200000,"['Gene Quintano', 'Gene Quintano', 'Emilio Estevez', 'Samuel L. Jackson', 'Kathy Ireland', 'Frank McRae', 'Tim Curry', 'William Shatner']",27979399
1993,Mr. Nanny,10,"['Michael Gottlieb', 'Edward Rugoff', 'Hulk Hogan', 'Sherman Hemsley', 'Austin Pendleton', 'Madeline Zima', ""Raymond O'Connor"", 'Robert Gorman', 'Mother Love', 'David Johansen']",4348572
1993,Warlock: The Armageddon,3000000 (US),"['Anthony Hickox', 'Julian Sands', 'Chris Young', 'Paula Marshall']",3902679 (US)
1993,Judgment Night,21,"['Stephen Hopkins', 'Lewis Colick', 'Emilio Estevez', 'Cuba Gooding Jr.', 'Denis Leary', 'Stephen Dorff', 'Jeremy Piven']",12136938 (USA)
1993,The Sandlot,7,"['David Mickey Evans', 'Robert Gunter', 'Tom Guiry', 'Mike Vitar']",33832313
1993,Poetic Justice,14000000,"['John Singleton', 'John Singleton', 'Janet Jackson', 'Tupac Shakur', 'Regina King', 'Joe Torry', 'Tyra Ferrell']",27515786
1993,The Adventures of Huck Finn,6.5,"['Stephen Sommers', 'Elijah Wood', 'Courtney B. Vance', 'Jason Robards', 'Robbie Coltrane']",24103594
1993,The Man Without a Face,25,"['Mel Gibson', 'Isabelle Holland', 'Nick Stahl']",24760338 (US)
1993,Striking Distance,30,"['Rowdy Herrington', 'Rowdy Herrington', 'Marty Kaplan', 'Bruce Willis', 'Sarah Jessica Parker', 'Dennis Farina', 'Tom Sizemore', 'Robert Pastorelli', 'Timothy Busfield', 'Andre Braugher', 'John Mahoney', 'Tom Atkins']",24107867 (USA)
1993,True Romance,13,"['Tony Scott', 'Quentin Tarantino', 'Christian Slater', 'Patricia Arquette', 'Dennis Hopper', 'Val Kilmer', 'Gary Oldman', 'Brad Pitt', 'Christopher Walken']",12281551
1993,Dennis the Menace,35,"['Nick Castle', 'John Hughes', 'Walter Matthau', 'Mason Gamble', 'Joan Plowright', 'Christopher Lloyd', 'Lea Thompson']",117270765
1993,Sleepless in Seattle,21000000,"['Nora Ephron', 'Tom Hanks', 'Meg Ryan']",227799884
1993,Grumpy Old Men,35100000,"['Donald Petrie', 'Mark Steven Johnson', 'Jack Lemmon', 'Walter Matthau', 'Ann-Margret', 'Burgess Meredith', 'Daryl Hannah', 'Kevin Pollak']",70172621
1993,Batman: Mask of the Phantasm,6,"['Eric Radomski', 'Bruce Timm', 'Kevin Conroy', 'Dana Delany', 'Hart Bochner', 'Stacy Keach', 'Abe Vigoda', 'Mark Hamill', 'Efrem Zimbalist, Jr.']",5617391
1993,What's Eating Gilbert Grape,11  (est),"['Lasse Hallstrm', 'Peter Hedges', 'Johnny Depp', 'Juliette Lewis', 'Mary Steenburgen', 'Leonardo DiCaprio', 'John C. Reilly', 'Darlene Cates']",10032765
1993,Another Stakeout,30,"['John Badham', 'Richard Dreyfuss', 'Emilio Estevez', ""Rosie O'Donnell"", 'Dennis Farina', 'Marcia Strassman']",20208496
1993,Sommersby,30,"['Jon Amiel', 'Jean-Claude Carrire', 'Natalie Zemon Davis', 'Nicholas Meyer', 'Anthony Shaffer', 'Nicholas Meyer', 'Sarah Kernochan', 'Richard Gere', 'Jodie Foster', 'Bill Pullman', 'James Earl Jones']",140081992
1993,For Love or Money,30,"['Barry Sonnenfeld', 'Mark Rosenthal', 'Lawrence Konner', 'Michael J. Fox', 'Gabrielle Anwar', 'Anthony Higgins', 'Bob Balaban', 'Michael Tucker']",11146270
1993,Free Willy,20,"['Simon Wincer', 'Keith A. Walker', 'Cored Blechman', 'Jason James Richter', 'Lori Petty', 'Jayne Atkinson', 'August Schellenberg', 'Michael Madsen', 'Keiko (orca)']",153698625
1993,Groundhog Day,14.6,"['Harold Ramis', 'Bill Murray', 'Andie MacDowell', 'Chris Elliott']",70.9  (North America)
1993,Children of the Corn II: The Final Sacrifice,900000,"['David Price', 'Terence Knox', 'Ryan Bollman', 'Ned Romero']",6980986 (USA)
1993,Body of Evidence,30,"['Uli Edel', 'Madonna', 'Willem Dafoe', 'Joe Mantegna', 'Anne Archer']",13275426
1993,Jurassic Park,63,"['Steven Spielberg', 'Sam Neill', 'Laura Dern', 'Jeff Goldblum', 'Richard Attenborough', 'Bob Peck', 'Martin Ferrero', 'BD Wong', 'Samuel L. Jackson', 'Wayne Knight', 'Joseph Mazzello', 'Ariana Richards']",1029153882
1993,Man's Best Friend,6000000 (estimated),"['John Lafia', 'John Lafia', 'Ally Sheedy', 'Lance Henriksen', 'Robert Costanzo', 'Fredric Lehne', 'John Cassini', 'J.D. Daniels']",12974636 (USA)
1993,So I Married an Axe Murderer,20,"['Thomas Schlamme', 'Mike Myers', 'Neil Mullarkey', 'Nancy Travis', 'Anthony LaPaglia', 'Amanda Plummer', 'Brenda Fricker']",11585483
1993,Once Upon a Forest,13,"['Charles Grosvenor', 'Michael Crawford', 'Benji Gregory', 'Elisabeth Moss', 'Ben Vereen']",6582052
1993,Rudy,12,"['David Anspaugh', 'Angelo Pizzo', 'Sean Astin', 'Jon Favreau', 'Ned Beatty', 'Charles S. Dutton', 'Lili Taylor', 'Jason Miller']",22750363
1993,Super Mario Bros.,48,"['Rocky Morton', 'Annabel Jankel', 'Ed Solomon', 'Bob Hoskins', 'John Leguizamo', 'Dennis Hopper', 'Samantha Mathis', 'Fisher Stevens', 'Richard Edson', 'Fiona Shaw', 'Mojo Nixon']",20915465
1993,In the Line of Fire,40,"['Wolfgang Petersen', 'Jeff Maguire', 'Clint Eastwood', 'John Malkovich', 'Rene Russo', 'Dylan McDermott']",187343874
1993,Schindler's List,22,"['Steven Spielberg', 'Liam Neeson', 'Ben Kingsley', 'Ralph Fiennes', 'Caroline Goodall', 'Jonathan Sagall', 'Embeth Davidtz']",321.2
1993,The Real McCoy,24,"['Russell Mulcahy', 'William Davies', 'Kim Basinger', 'Val Kilmer', 'Terence Stamp']",6484246
1993,Fatal Instinct,BudgetN/A,"['Carl Reiner', 'Armand Assante', 'Sherilyn Fenn', 'Kate Nelligan', 'Sean Young', 'Christopher McDonald', 'Tony Randall', 'James Remar', 'Clarence Clemons']",7852653
1993,Airborne,2600000,"['Rob Bowman', 'Shane McDermott', 'Seth Green', 'Brittney Powell', 'Chris Conrad', 'Jacob Vargas', 'Jack Black']",2850263 (US)
1993,The Beverly Hillbillies,25,"['Penelope Spheeris', 'Paul Henning', 'Lawrence Konner', 'Mark Rosenthal', 'Jim Fisher', 'Jim Staahl', 'Jim Varney', 'Diedrich Bader', 'Erika Eleniak', 'Cloris Leachman', 'Lily Tomlin', 'Lea Thompson', 'Rob Schneider']",57405220
